start_time,end_time,room_set
1392114884.0,1392114884.0,"5,6,3"
1392114884.0,1392114884.0,"5,6"
1392114885.0,1392114885.0,"5,6,3"
1392114885.0,1392114885.0,"5,6"
1392114886.0,1392114886.0,"5,6,3"
1392114886.0,1392114886.0,"5,6"
1392114887.0,1392114887.0,"5,6,3"
1392114887.0,1392114887.0,"5,6"
1392114888.0,1392114888.0,"5,6,3"
1392114888.0,1392114888.0,"5,6"
1392114889.0,1392114889.0,"5,6,3"
1392114889.0,1392114889.0,"5,6"
1392114890.0,1392114890.0,"5,6,3"
1392114890.0,1392114890.0,"5,6"
1392114891.0,1392114891.0,"5,6,3"
1392114891.0,1392114891.0,"5,6"
1392114892.0,1392114892.0,"5,6,3"
1392114892.0,1392114892.0,"5,6"
1392114893.0,1392114893.0,"5,6,3"
1392114893.0,1392114893.0,"5,6"
1392114894.0,1392114894.0,"5,6,3"
1392114894.0,1392114894.0,"5,6"
1392114895.0,1392114895.0,"5,6,3"
1392114895.0,1392114895.0,"5,6"
1392114896.0,1392114896.0,"5,6,3"
1392114896.0,1392114896.0,"5,6"
1392114897.0,1392114897.0,"5,6,3"
1392114897.0,1392114897.0,"5,6"
1392114898.0,1392114898.0,"5,6,3"
1392114898.0,1392114898.0,"5,6"
1392114899.0,1392114899.0,"5,6,3"
1392114899.0,1392114899.0,"5,6"
1392114900.0,1392114900.0,"5,6,3"
1392114900.0,1392114900.0,"5,6"
1392114901.0,1392114901.0,"5,6,3"
1392114901.0,1392114901.0,"5,6"
1392114902.0,1392114902.0,"5,6,3"
1392114902.0,1392114902.0,"5,6"
1392114903.0,1392114903.0,"5,6,3"
1392114903.0,1392114903.0,"5,6"
1392114904.0,1392114904.0,"5,6,3"
1392114904.0,1392114904.0,"5,6"
1392114905.0,1392114905.0,"5,6,3"
1392114905.0,1392114905.0,"5,6"
1392114906.0,1392114906.0,"5,6,3"
1392114906.0,1392114906.0,"5,6"
1392114907.0,1392114907.0,"5,6,3"
1392114907.0,1392114907.0,"5,6"
1392114908.0,1392114908.0,"5,6,3"
1392114908.0,1392114908.0,"5,6"
1392114909.0,1392114909.0,"5,6,3"
1392114909.0,1392114909.0,"5,6"
1392114910.0,1392114910.0,"5,6,3"
1392114910.0,1392114910.0,"5,6"
1392114911.0,1392114911.0,"5,6,3"
1392114911.0,1392114911.0,"5,6"
1392114912.0,1392114912.0,"5,6,3"
1392114912.0,1392114912.0,"5,6"
1392114913.0,1392114913.0,"5,6,3"
1392114913.0,1392114913.0,"5,6"
1392114914.0,1392114914.0,"5,6,3"
1392114914.0,1392114914.0,"5,6"
1392114915.0,1392114915.0,"5,6,3"
1392114915.0,1392114915.0,"5,6"
1392114916.0,1392114916.0,"5,6,3"
1392114916.0,1392114916.0,"5,6"
1392114917.0,1392114917.0,"5,6,3"
1392114917.0,1392114917.0,"5,6"
1392114918.0,1392114918.0,"5,6,3"
1392114918.0,1392114918.0,"5,6"
1392114919.0,1392114919.0,"5,6,3"
1392114919.0,1392114919.0,"5,6"
1392114920.0,1392114920.0,"5,6,3"
1392114920.0,1392114920.0,"5,6"
1392114921.0,1392114921.0,"5,6,3"
1392114921.0,1392114921.0,"5,6"
1392114922.0,1392114922.0,"5,6,3"
1392114922.0,1392114922.0,"5,6"
1392114923.0,1392114923.0,"5,6,3"
1392114923.0,1392114923.0,"5,6"
1392114924.0,1392114924.0,"5,6,3"
1392114924.0,1392114924.0,"5,6"
1392114925.0,1392114925.0,"5,6,3"
1392114925.0,1392114925.0,"5,6"
1392114926.0,1392114926.0,"5,6,3"
1392114926.0,1392114926.0,"5,6"
1392114927.0,1392114927.0,"5,6,3"
1392114927.0,1392114927.0,"5,6"
1392114928.0,1392114928.0,"5,6,3"
1392114928.0,1392114928.0,"5,6"
1392114929.0,1392114929.0,"5,6,3"
1392114929.0,1392114929.0,"5,6"
1392114930.0,1392114930.0,"5,6,3"
1392114930.0,1392114930.0,"5,6"
1392114931.0,1392114931.0,"5,6,3"
1392114931.0,1392114931.0,"5,6"
1392114932.0,1392114932.0,"5,6,3"
1392114932.0,1392114932.0,"5,6"
1392114933.0,1392114933.0,"5,6,3"
1392114933.0,1392114933.0,"5,6"
1392114934.0,1392114934.0,"5,6,3"
1392114934.0,1392114934.0,"5,6"
1392114935.0,1392114935.0,"5,6,3"
1392114935.0,1392114935.0,"5,6"
1392114936.0,1392114936.0,"5,6,3"
1392114936.0,1392114936.0,"5,6"
1392114937.0,1392114937.0,"5,6,3"
1392114937.0,1392114937.0,"5,6"
1392114938.0,1392114938.0,"5,6,3"
1392114938.0,1392114938.0,"5,6"
1392114939.0,1392114939.0,"5,6,3"
1392114939.0,1392114939.0,"5,6"
1392114940.0,1392114940.0,"5,6,3"
1392114940.0,1392114940.0,"5,6"
1392114941.0,1392114941.0,"5,6,3"
1392114941.0,1392114941.0,"5,6"
1392114942.0,1392114942.0,"5,6,3"
1392114942.0,1392114942.0,"5,6"
1392114943.0,1392114943.0,"5,6,3"
1392114943.0,1392114943.0,"5,6"
1392114944.0,1392114944.0,"5,6,3"
1392114944.0,1392114944.0,"5,6"
1392114945.0,1392114945.0,"5,6,3"
1392114945.0,1392114945.0,"5,6"
1392114946.0,1392114946.0,"5,6,3"
1392114946.0,1392114946.0,"5,6"
1392114947.0,1392114947.0,"5,6,3"
1392114947.0,1392114947.0,"5,6"
1392114948.0,1392114948.0,"5,6,3"
1392114948.0,1392114948.0,"5,6"
1392114949.0,1392114949.0,"5,6,3"
1392114949.0,1392114949.0,"5,6"
1392114950.0,1392114950.0,"5,6,3"
1392114950.0,1392114950.0,"5,6"
1392114951.0,1392114951.0,"5,6,3"
1392114951.0,1392114951.0,"5,6"
1392114952.0,1392114952.0,"5,6,3"
1392114952.0,1392114952.0,"5,6"
1392114953.0,1392114953.0,"5,6,3"
1392114953.0,1392114953.0,"5,6"
1392114954.0,1392114954.0,"5,6,3"
1392114954.0,1392114954.0,"5,6"
1392114955.0,1392114955.0,"5,6,3"
1392114955.0,1392114955.0,"5,6"
1392114956.0,1392114956.0,"5,6,3"
1392114956.0,1392114956.0,"5,6"
1392114957.0,1392114957.0,"5,6,3"
1392114957.0,1392114957.0,"5,6"
1392114958.0,1392114958.0,"5,6,3"
1392114958.0,1392114958.0,"5,6"
1392114959.0,1392114959.0,"5,6,3"
1392114959.0,1392114959.0,"5,6"
1392114960.0,1392114960.0,"5,6,3"
1392114960.0,1392114960.0,"5,6"
1392114961.0,1392114961.0,"5,6,3"
1392114961.0,1392114961.0,"5,6"
1392114962.0,1392114962.0,"5,6,3"
1392114962.0,1392114962.0,"5,6"
1392114963.0,1392114963.0,"5,6,3"
1392114963.0,1392114963.0,"5,6"
1392114964.0,1392114964.0,"5,6,3"
1392114964.0,1392114964.0,"5,6"
1392114965.0,1392114965.0,"5,6,3"
1392114965.0,1392114965.0,"5,6"
1392114966.0,1392114966.0,"5,6,3"
1392114966.0,1392114966.0,"5,6"
1392114967.0,1392114967.0,"5,6,3"
1392114967.0,1392114967.0,"5,6"
1392114968.0,1392114968.0,"5,6,3"
1392114968.0,1392114968.0,"5,6"
1392114969.0,1392114969.0,"5,6,3"
1392114969.0,1392114969.0,"5,6"
1392114970.0,1392114970.0,"5,6,3"
1392114970.0,1392114970.0,"5,6"
1392114971.0,1392114971.0,"5,6,3"
1392114971.0,1392114971.0,"5,6"
1392114972.0,1392114972.0,"5,6,3"
1392114972.0,1392114972.0,"5,6"
1392114973.0,1392114973.0,"5,6,3"
1392114973.0,1392114973.0,"5,6"
1392114974.0,1392114974.0,"5,6,3"
1392114974.0,1392114974.0,"5,6"
1392114975.0,1392114975.0,"5,6,3"
1392114975.0,1392114975.0,"5,6"
1392114976.0,1392114976.0,"5,6,3"
1392114976.0,1392114976.0,"5,6"
1392114977.0,1392114977.0,"5,6,3"
1392114977.0,1392114977.0,"5,6"
1392114978.0,1392114978.0,"5,6,3"
1392114978.0,1392114978.0,"5,6"
1392114979.0,1392114979.0,"5,6,3"
1392114979.0,1392114979.0,"5,6"
1392114980.0,1392114980.0,"5,6,3"
1392114980.0,1392114980.0,"5,6"
1392114981.0,1392114981.0,"5,6,3"
1392114981.0,1392114981.0,"5,6"
1392114982.0,1392114982.0,"5,6,3"
1392114982.0,1392114982.0,"5,6"
1392114983.0,1392114983.0,"5,6,3"
1392114983.0,1392114983.0,"5,6"
1392114984.0,1392114984.0,"5,6,3"
1392114984.0,1392114984.0,"5,6"
1392114985.0,1392114985.0,"5,6,3"
1392114985.0,1392114985.0,"5,6"
1392114986.0,1392114986.0,"5,6,3"
1392114986.0,1392114986.0,"5,6"
1392114987.0,1392114987.0,"5,6,3"
1392114987.0,1392114987.0,"5,6"
1392114988.0,1392114988.0,"5,6,3"
1392114988.0,1392114988.0,"5,6"
1392114989.0,1392114989.0,"5,6,3"
1392114989.0,1392114989.0,"5,6"
1392114990.0,1392114990.0,"5,6,3"
1392114990.0,1392114990.0,"5,6"
1392114991.0,1392114991.0,"5,6,3"
1392114991.0,1392114991.0,"5,6"
1392114992.0,1392114992.0,"5,6,3"
1392114992.0,1392114992.0,"5,6"
1392114993.0,1392114993.0,"5,6,3"
1392114993.0,1392114993.0,"5,6"
1392114994.0,1392114994.0,"5,6,3"
1392114994.0,1392114994.0,"5,6"
1392114995.0,1392114995.0,"5,6,3"
1392114995.0,1392114995.0,"5,6"
1392114996.0,1392114996.0,"5,6,3"
1392114996.0,1392114996.0,"5,6"
1392114997.0,1392114997.0,"5,6,3"
1392114997.0,1392114997.0,"5,6"
1392114998.0,1392114998.0,"5,6,3"
1392114998.0,1392114998.0,"5,6"
1392114999.0,1392114999.0,"5,6,3"
1392114999.0,1392114999.0,"5,6"
1392115000.0,1392115000.0,"5,6,3"
1392115000.0,1392115000.0,"5,6"
1392115001.0,1392115001.0,"5,6,3"
1392115001.0,1392115001.0,"5,6"
1392115002.0,1392115002.0,"5,6,3"
1392115002.0,1392115002.0,"5,6"
1392115003.0,1392115003.0,"5,6,3"
1392115003.0,1392115003.0,"5,6"
1392115004.0,1392115004.0,"5,6,3"
1392115004.0,1392115004.0,"5,6"
1392115005.0,1392115005.0,"5,6,3"
1392115005.0,1392115005.0,"5,6"
1392115006.0,1392115006.0,"5,6,3"
1392115006.0,1392115006.0,"5,6"
1392115007.0,1392115007.0,"5,6,3"
1392115007.0,1392115007.0,"5,6"
1392115008.0,1392115008.0,"5,6,3"
1392115008.0,1392115008.0,"5,6"
1392115009.0,1392115009.0,"5,6,3"
1392115009.0,1392115009.0,"5,6"
1392115010.0,1392115010.0,"5,6,3"
1392115010.0,1392115010.0,"5,6"
1392115011.0,1392115011.0,"5,6,3"
1392115011.0,1392115011.0,"5,6"
1392115012.0,1392115012.0,"5,6,3"
1392115012.0,1392115012.0,"5,6"
1392115013.0,1392115013.0,"5,6,3"
1392115013.0,1392115013.0,"5,6"
1392115014.0,1392115014.0,"5,6,3"
1392115014.0,1392115014.0,"5,6"
1392115015.0,1392115015.0,"5,6,3"
1392115015.0,1392115015.0,"5,6"
1392115016.0,1392115016.0,"5,6,3"
1392115016.0,1392115016.0,"5,6"
1392115017.0,1392115017.0,"5,6,3"
1392115017.0,1392115017.0,"5,6"
1392115018.0,1392115018.0,"5,6,3"
1392115018.0,1392115018.0,"5,6"
1392115019.0,1392115019.0,"5,6,3"
1392115019.0,1392115019.0,"5,6"
1392115020.0,1392115020.0,"5,6,3"
1392115020.0,1392115020.0,"5,6"
1392115021.0,1392115021.0,"5,6,3"
1392115021.0,1392115021.0,"5,6"
1392115022.0,1392115022.0,"5,6,3"
1392115022.0,1392115022.0,"5,6"
1392115023.0,1392115023.0,"5,6,3"
1392115023.0,1392115023.0,"5,6"
1392115024.0,1392115024.0,"5,6,3"
1392115024.0,1392115024.0,"5,6"
1392115025.0,1392115025.0,"5,6,3"
1392115025.0,1392115025.0,"5,6"
1392115026.0,1392115026.0,"5,6,3"
1392115026.0,1392115026.0,"5,6"
1392115027.0,1392115027.0,"5,6,3"
1392115027.0,1392115027.0,"5,6"
1392115028.0,1392115028.0,"5,6,3"
1392115028.0,1392115028.0,"5,6"
1392115029.0,1392115029.0,"5,6,3"
1392115029.0,1392115029.0,"5,6"
