start_time,end_time,room_set
1392109033.0,1392109033.0,"6,4"
1392109033.0,1392109033.0,6
1392109034.0,1392109034.0,"6,4"
1392109034.0,1392109034.0,6
1392109035.0,1392109035.0,"6,4"
1392109035.0,1392109035.0,6
1392109036.0,1392109036.0,"6,4"
1392109036.0,1392109036.0,6
1392109037.0,1392109037.0,"6,4"
1392109037.0,1392109037.0,6
1392109038.0,1392109038.0,"6,4"
1392109038.0,1392109038.0,6
1392109039.0,1392109039.0,"6,4"
1392109039.0,1392109039.0,6
1392109040.0,1392109040.0,"6,4"
1392109040.0,1392109040.0,6
1392109041.0,1392109041.0,"6,4"
1392109041.0,1392109041.0,6
1392109042.0,1392109042.0,"6,4"
1392109042.0,1392109042.0,6
1392109043.0,1392109043.0,"6,4"
1392109043.0,1392109043.0,6
1392109044.0,1392109044.0,"6,4"
1392109044.0,1392109044.0,6
1392109045.0,1392109045.0,"6,4"
1392109045.0,1392109045.0,6
1392109046.0,1392109046.0,"6,4"
1392109046.0,1392109046.0,6
1392109047.0,1392109047.0,"6,4"
1392109047.0,1392109047.0,6
1392109048.0,1392109048.0,"6,4"
1392109048.0,1392109048.0,6
1392109049.0,1392109049.0,"6,4"
1392109049.0,1392109049.0,6
1392109050.0,1392109050.0,"6,4"
1392109050.0,1392109050.0,6
1392109051.0,1392109051.0,"6,4"
1392109051.0,1392109051.0,6
1392109052.0,1392109052.0,"6,4"
1392109052.0,1392109052.0,6
1392109053.0,1392109053.0,"6,4"
1392109053.0,1392109053.0,6
1392109054.0,1392109054.0,"6,4"
1392109054.0,1392109054.0,6
1392109055.0,1392109055.0,"6,4"
1392109055.0,1392109055.0,6
1392109056.0,1392109056.0,"6,4"
1392109056.0,1392109056.0,6
1392109057.0,1392109057.0,"6,4"
1392109057.0,1392109057.0,6
1392109058.0,1392109058.0,"6,4"
1392109058.0,1392109058.0,6
1392109059.0,1392109059.0,"6,4"
1392109059.0,1392109059.0,6
1392109060.0,1392109060.0,"6,4"
1392109060.0,1392109060.0,6
1392109061.0,1392109061.0,"6,4"
1392109061.0,1392109061.0,6
1392109062.0,1392109062.0,"6,4"
1392109062.0,1392109062.0,6
1392109063.0,1392109063.0,"6,4"
1392109063.0,1392109063.0,6
1392109064.0,1392109064.0,"6,4"
1392109064.0,1392109064.0,6
1392109065.0,1392109065.0,"6,4"
1392109065.0,1392109065.0,6
1392109066.0,1392109066.0,"6,4"
1392109066.0,1392109066.0,6
1392109067.0,1392109067.0,"6,4"
1392109067.0,1392109067.0,6
1392109068.0,1392109068.0,"6,4"
1392109068.0,1392109068.0,6
1392109069.0,1392109069.0,"6,4"
1392109069.0,1392109069.0,6
1392109070.0,1392109070.0,"6,4"
1392109070.0,1392109070.0,6
1392109071.0,1392109071.0,"6,4"
1392109071.0,1392109071.0,6
1392109072.0,1392109072.0,"6,4"
1392109072.0,1392109072.0,6
1392109073.0,1392109073.0,"6,4"
1392109073.0,1392109073.0,6
1392109074.0,1392109074.0,"6,4"
1392109074.0,1392109074.0,6
1392109075.0,1392109075.0,"6,4"
1392109075.0,1392109075.0,6
1392109076.0,1392109076.0,"6,4"
1392109076.0,1392109076.0,6
1392109077.0,1392109077.0,"6,4"
1392109077.0,1392109077.0,6
1392109078.0,1392109078.0,"6,4"
1392109078.0,1392109078.0,6
1392109079.0,1392109079.0,"6,4"
1392109079.0,1392109079.0,6
1392109080.0,1392109080.0,"6,4"
1392109080.0,1392109080.0,6
1392109081.0,1392109081.0,"6,4"
1392109081.0,1392109081.0,6
1392109082.0,1392109082.0,"6,4"
1392109082.0,1392109082.0,6
1392109083.0,1392109083.0,"6,4"
1392109083.0,1392109083.0,6
1392109084.0,1392109084.0,"6,4"
