start_time,end_time,room_set
1392099867.0,1392099867.0,1
1392099868.0,1392099868.0,"4,1"
1392099868.0,1392099868.0,1
1392099869.0,1392099869.0,"4,1"
1392099869.0,1392099869.0,1
1392099870.0,1392099870.0,"4,1"
1392099870.0,1392099870.0,1
1392099871.0,1392099871.0,"4,1"
1392099871.0,1392099871.0,1
1392099872.0,1392099872.0,"4,1"
1392099872.0,1392099872.0,1
1392099873.0,1392099873.0,"4,1"
1392099873.0,1392099873.0,1
1392099874.0,1392099874.0,"4,1"
1392099874.0,1392099874.0,1
1392099875.0,1392099875.0,"4,1"
1392099875.0,1392099875.0,1
1392099876.0,1392099876.0,"4,1"
1392099876.0,1392099876.0,1
1392099877.0,1392099877.0,"4,1"
1392099877.0,1392099877.0,1
1392099878.0,1392099878.0,"4,1"
1392099878.0,1392099878.0,1
1392099879.0,1392099879.0,"4,1"
1392099879.0,1392099879.0,1
1392099880.0,1392099880.0,"4,1"
1392099880.0,1392099880.0,1
1392099881.0,1392099881.0,"4,1"
1392099881.0,1392099881.0,1
1392099882.0,1392099882.0,"4,1"
1392099882.0,1392099882.0,1
1392099883.0,1392099883.0,"4,1"
1392099883.0,1392099883.0,1
1392099884.0,1392099884.0,"4,1"
1392099884.0,1392099884.0,1
1392099885.0,1392099885.0,"4,1"
1392099885.0,1392099885.0,1
1392099886.0,1392099886.0,"4,1"
1392099886.0,1392099886.0,1
1392099887.0,1392099887.0,"4,1"
1392099887.0,1392099887.0,1
1392099888.0,1392099888.0,"4,1"
1392099888.0,1392099888.0,1
1392099889.0,1392099889.0,"4,1"
1392099889.0,1392099889.0,1
1392099890.0,1392099890.0,"4,1"
1392099890.0,1392099890.0,1
1392099891.0,1392099891.0,"4,1"
1392099891.0,1392099891.0,1
1392099892.0,1392099892.0,"4,1"
1392099892.0,1392099892.0,1
1392099893.0,1392099893.0,"4,1"
1392099893.0,1392099893.0,1
1392099894.0,1392099894.0,"4,1"
1392099894.0,1392099894.0,1
1392099895.0,1392099895.0,"4,1"
1392099895.0,1392099895.0,1
1392099896.0,1392099896.0,"4,1"
1392099896.0,1392099896.0,1
1392099897.0,1392099897.0,"4,1"
1392099897.0,1392099897.0,1
1392099898.0,1392099898.0,"4,1"
1392099898.0,1392099898.0,1
1392099899.0,1392099899.0,"4,1"
1392099899.0,1392099899.0,1
