start_time,end_time,room_set
1392085113.0,1392085113.0,"6,2,4,1"
1392085114.0,1392085114.0,"6,2,4,3,1"
1392085114.0,1392085114.0,"6,2,4,1"
1392085115.0,1392085115.0,"6,2,4,3,1"
1392085115.0,1392085115.0,"6,2,4,1"
1392085116.0,1392085116.0,"6,2,4,3,1"
1392085116.0,1392085116.0,"6,2,4,1"
1392085117.0,1392085117.0,"6,2,4,3,1"
1392085117.0,1392085117.0,"6,2,4,1"
1392085118.0,1392085118.0,"6,2,4,3,1"
1392085118.0,1392085118.0,"6,2,4,1"
1392085119.0,1392085119.0,"6,2,4,3,1"
1392085119.0,1392085119.0,"6,2,4,1"
1392085120.0,1392085120.0,"6,2,4,3,1"
1392085120.0,1392085120.0,"6,2,4,1"
1392085121.0,1392085121.0,"6,2,4,3,1"
1392085121.0,1392085121.0,"6,2,4,1"
1392085122.0,1392085122.0,"6,2,4,3,1"
1392085122.0,1392085122.0,"6,2,4,1"
1392085123.0,1392085123.0,"6,2,4,3,1"
1392085123.0,1392085123.0,"6,2,4,1"
1392085124.0,1392085124.0,"6,2,4,3,1"
1392085124.0,1392085124.0,"6,2,4,1"
1392085125.0,1392085125.0,"6,2,4,3,1"
1392085125.0,1392085125.0,"6,2,4,1"
1392085126.0,1392085126.0,"6,2,4,3,1"
1392085126.0,1392085126.0,"6,2,4,1"
1392085127.0,1392085127.0,"6,2,4,3,1"
1392085127.0,1392085127.0,"6,2,4,1"
1392085128.0,1392085128.0,"6,2,4,3,1"
1392085128.0,1392085128.0,"6,2,4,1"
1392085129.0,1392085129.0,"6,2,4,3,1"
1392085129.0,1392085129.0,"6,2,4,1"
1392085130.0,1392085130.0,"6,2,4,3,1"
1392085130.0,1392085130.0,"6,2,4,1"
1392085131.0,1392085131.0,"6,2,4,3,1"
1392085131.0,1392085131.0,"6,2,4,1"
1392085132.0,1392085132.0,"6,2,4,3,1"
1392085132.0,1392085132.0,"6,2,4,1"
1392085133.0,1392085133.0,"6,2,4,3,1"
1392085133.0,1392085133.0,"6,2,4,1"
1392085134.0,1392085134.0,"6,2,4,3,1"
1392085134.0,1392085134.0,"6,2,4,1"
1392085135.0,1392085135.0,"6,2,4,3,1"
1392085135.0,1392085135.0,"6,2,4,1"
1392085136.0,1392085136.0,"6,2,4,3,1"
1392085136.0,1392085136.0,"6,2,4,1"
1392085137.0,1392085137.0,"6,2,4,3,1"
1392085137.0,1392085137.0,"6,2,4,1"
1392085138.0,1392085138.0,"6,2,4,3,1"
1392085138.0,1392085138.0,"6,2,4,1"
1392085139.0,1392085139.0,"6,2,4,3,1"
1392085139.0,1392085139.0,"6,2,4,1"
1392085140.0,1392085140.0,"6,2,4,3,1"
1392085140.0,1392085140.0,"6,2,4,1"
1392085141.0,1392085141.0,"6,2,4,3,1"
1392085141.0,1392085141.0,"6,2,4,1"
1392085142.0,1392085142.0,"6,2,4,3,1"
1392085142.0,1392085142.0,"6,2,4,1"
1392085143.0,1392085143.0,"6,2,4,3,1"
1392085143.0,1392085143.0,"6,2,4,1"
1392085144.0,1392085144.0,"6,2,4,3,1"
1392085144.0,1392085144.0,"6,2,4,1"
1392085145.0,1392085145.0,"6,2,4,3,1"
1392085145.0,1392085145.0,"6,2,4,1"
1392085146.0,1392085146.0,"6,2,4,3,1"
1392085146.0,1392085146.0,"6,2,4,1"
1392085147.0,1392085147.0,"6,2,4,3,1"
1392085147.0,1392085147.0,"6,2,4,1"
1392085148.0,1392085148.0,"6,2,4,3,1"
1392085148.0,1392085148.0,"6,2,4,1"
1392085149.0,1392085149.0,"6,2,4,3,1"
1392085149.0,1392085149.0,"6,2,4,1"
1392085150.0,1392085150.0,"6,2,4,3,1"
1392085150.0,1392085150.0,"6,2,4,1"
1392085151.0,1392085151.0,"6,2,4,3,1"
1392085151.0,1392085151.0,"6,2,4,1"
1392085152.0,1392085152.0,"6,2,4,3,1"
1392085152.0,1392085152.0,"6,2,4,1"
1392085153.0,1392085153.0,"6,2,4,3,1"
1392085153.0,1392085153.0,"6,2,4,1"
1392085154.0,1392085154.0,"6,2,4,3,1"
1392085154.0,1392085154.0,"6,2,4,1"
1392085155.0,1392085155.0,"6,2,4,3,1"
1392085155.0,1392085155.0,"6,2,4,1"
1392085156.0,1392085156.0,"6,2,4,3,1"
1392085156.0,1392085156.0,"6,2,4,1"
1392085157.0,1392085157.0,"6,2,4,3,1"
1392085157.0,1392085157.0,"6,2,4,1"
1392085158.0,1392085158.0,"6,2,4,3,1"
1392085158.0,1392085158.0,"6,2,4,1"
1392085159.0,1392085159.0,"6,2,4,3,1"
1392085159.0,1392085159.0,"6,2,4,1"
1392085160.0,1392085160.0,"6,2,4,3,1"
1392085160.0,1392085160.0,"6,2,4,1"
1392085161.0,1392085161.0,"6,2,4,3,1"
1392085161.0,1392085161.0,"6,2,4,1"
1392085162.0,1392085162.0,"6,2,4,3,1"
1392085162.0,1392085162.0,"6,2,4,1"
1392085163.0,1392085163.0,"6,2,4,3,1"
1392085163.0,1392085163.0,"6,2,4,1"
1392085164.0,1392085164.0,"6,2,4,3,1"
1392085164.0,1392085164.0,"6,2,4,1"
1392085165.0,1392085165.0,"6,2,4,3,1"
1392085165.0,1392085165.0,"6,2,4,1"
1392085166.0,1392085166.0,"6,2,4,3,1"
1392085166.0,1392085166.0,"6,2,4,1"
1392085167.0,1392085167.0,"6,2,4,3,1"
1392085167.0,1392085167.0,"6,2,4,1"
1392085168.0,1392085168.0,"6,2,4,3,1"
1392085168.0,1392085168.0,"6,2,4,1"
1392085169.0,1392085169.0,"6,2,4,3,1"
1392085169.0,1392085169.0,"6,2,4,1"
1392085170.0,1392085170.0,"6,2,4,3,1"
1392085170.0,1392085170.0,"6,2,4,1"
1392085171.0,1392085171.0,"6,2,4,3,1"
1392085171.0,1392085171.0,"6,2,4,1"
1392085172.0,1392085172.0,"6,2,4,3,1"
1392085172.0,1392085172.0,"6,2,4,1"
1392085173.0,1392085173.0,"6,2,4,3,1"
