1392102356.0,1392102356.0,"4,1"
1392102356.0,1392102356.0,1
1392102357.0,1392102357.0,"4,1"
1392102357.0,1392102357.0,1
1392102358.0,1392102358.0,"4,1"
1392102358.0,1392102358.0,1
1392102359.0,1392102359.0,"4,1"
1392102359.0,1392102359.0,1
1392102360.0,1392102360.0,"4,1"
1392102360.0,1392102360.0,1
1392102361.0,1392102361.0,"4,1"
1392102361.0,1392102361.0,1
1392102362.0,1392102362.0,"4,1"
1392102362.0,1392102362.0,1
1392102363.0,1392102363.0,"4,1"
1392102363.0,1392102363.0,1
1392102364.0,1392102364.0,"4,1"
1392102364.0,1392102364.0,1
1392102365.0,1392102365.0,"4,1"
1392102365.0,1392102365.0,1
1392102366.0,1392102366.0,"4,1"
1392102366.0,1392102366.0,1
1392102367.0,1392102367.0,"4,1"
1392102367.0,1392102367.0,1
1392102368.0,1392102368.0,"4,1"
1392102368.0,1392102368.0,1
1392102369.0,1392102369.0,"4,1"
1392102369.0,1392102369.0,1
1392102370.0,1392102370.0,"4,1"
1392102370.0,1392102370.0,1
1392102371.0,1392102371.0,"4,1"
1392102371.0,1392102371.0,1
1392102372.0,1392102372.0,"4,1"
1392102372.0,1392102372.0,1
1392102373.0,1392102373.0,"4,1"
1392102373.0,1392102373.0,1
1392102374.0,1392102374.0,"4,1"
1392102374.0,1392102374.0,1
1392102375.0,1392102375.0,"4,1"
1392102375.0,1392102375.0,1
1392102376.0,1392102376.0,"4,1"
1392102376.0,1392102376.0,1
1392102377.0,1392102377.0,"4,1"
1392102377.0,1392102377.0,1
1392102378.0,1392102378.0,"4,1"
1392102378.0,1392102378.0,1
1392102379.0,1392102379.0,"4,1"
1392102379.0,1392102379.0,1
1392102380.0,1392102380.0,"4,1"
1392102380.0,1392102380.0,1
1392102381.0,1392102381.0,"4,1"
1392102381.0,1392102381.0,1
1392102382.0,1392102382.0,"4,1"
1392102382.0,1392102382.0,1
1392102383.0,1392102383.0,"4,1"
1392102383.0,1392102383.0,1
1392102384.0,1392102384.0,"4,1"
1392102384.0,1392102384.0,1
1392102385.0,1392102385.0,"4,1"
1392102385.0,1392102385.0,1
1392102386.0,1392102386.0,"4,1"
1392102386.0,1392102386.0,1
1392102387.0,1392102387.0,"4,1"
1392102387.0,1392102387.0,1
1392102388.0,1392102388.0,"4,1"
1392102388.0,1392102388.0,1
1392102389.0,1392102389.0,"4,1"
1392102389.0,1392102389.0,1
1392102390.0,1392102390.0,"4,1"
1392102390.0,1392102390.0,1
1392102391.0,1392102391.0,"4,1"
1392102391.0,1392102391.0,1
1392102392.0,1392102392.0,"4,1"
1392102392.0,1392102392.0,1
1392102393.0,1392102393.0,"4,1"
1392102393.0,1392102393.0,1
1392102394.0,1392102394.0,"4,1"
1392102394.0,1392102394.0,1
1392102395.0,1392102395.0,"4,1"
1392102395.0,1392102395.0,1
1392102396.0,1392102396.0,"4,1"
1392102396.0,1392102396.0,1
1392102397.0,1392102397.0,"4,1"
1392102397.0,1392102397.0,1
1392102398.0,1392102398.0,"4,1"
1392102398.0,1392102398.0,1
1392102399.0,1392102399.0,"4,1"
1392102399.0,1392102399.0,1
1392102400.0,1392102400.0,"4,1"
1392102400.0,1392102400.0,1
1392102401.0,1392102401.0,"4,1"
1392102401.0,1392102401.0,1
1392102402.0,1392102402.0,"4,1"
1392102402.0,1392102402.0,1
1392102403.0,1392102403.0,"4,1"
1392102403.0,1392102403.0,1
1392102404.0,1392102404.0,"4,1"
1392102404.0,1392102404.0,1
1392102405.0,1392102405.0,"4,1"
1392102405.0,1392102405.0,1
1392102406.0,1392102406.0,"4,1"
1392102406.0,1392102406.0,1
1392102407.0,1392102407.0,"4,1"
1392102407.0,1392102407.0,1
1392102408.0,1392102408.0,"4,1"
1392102408.0,1392102408.0,1
1392102409.0,1392102409.0,"4,1"
1392102409.0,1392102409.0,1
1392102410.0,1392102410.0,"4,1"
1392102410.0,1392102410.0,1
1392102411.0,1392102411.0,"4,1"
1392102411.0,1392102411.0,1
1392102412.0,1392102412.0,"4,1"
1392102412.0,1392102412.0,1
1392102413.0,1392102413.0,"4,1"
1392102413.0,1392102413.0,1
1392102414.0,1392102414.0,"4,1"
1392102414.0,1392102414.0,1
1392102415.0,1392102415.0,"4,1"
1392102415.0,1392102415.0,1
1392102416.0,1392102416.0,"4,1"
1392102416.0,1392102416.0,1
1392102417.0,1392102417.0,"4,1"
1392102417.0,1392102417.0,1
1392102418.0,1392102418.0,"4,1"
1392102418.0,1392102418.0,1
1392102419.0,1392102419.0,"4,1"
1392102419.0,1392102419.0,1
1392102420.0,1392102420.0,"4,1"
1392102420.0,1392102420.0,1
1392102421.0,1392102421.0,"4,1"
1392102421.0,1392102421.0,1
1392102422.0,1392102422.0,"4,1"
1392102422.0,1392102422.0,1
1392102423.0,1392102423.0,"4,1"
1392102423.0,1392102423.0,1
1392102424.0,1392102424.0,"4,1"
1392102424.0,1392102424.0,1
1392102425.0,1392102425.0,"4,1"
1392102425.0,1392102425.0,1
1392102426.0,1392102426.0,"4,1"
1392102426.0,1392102426.0,1
1392102427.0,1392102427.0,"4,1"
1392102427.0,1392102427.0,1
1392102428.0,1392102428.0,"4,1"
1392102428.0,1392102428.0,1
1392102429.0,1392102429.0,"4,1"
1392102429.0,1392102429.0,1
1392102430.0,1392102430.0,"4,1"
1392102430.0,1392102430.0,1
1392102431.0,1392102431.0,"4,1"
1392102431.0,1392102431.0,1
1392102432.0,1392102432.0,"4,1"
1392102432.0,1392102432.0,1
1392102433.0,1392102433.0,"4,1"
1392102433.0,1392102433.0,1
1392102434.0,1392102434.0,"4,1"
1392102434.0,1392102434.0,1
1392102435.0,1392102435.0,"4,1"
1392102435.0,1392102435.0,1
1392102436.0,1392102436.0,"4,1"
1392102436.0,1392102436.0,1
1392102437.0,1392102437.0,"4,1"
1392102437.0,1392102437.0,1
1392102438.0,1392102438.0,"4,1"
1392102438.0,1392102438.0,1
1392102439.0,1392102439.0,"4,1"
1392102439.0,1392102439.0,1
1392102440.0,1392102440.0,"4,1"
1392102440.0,1392102440.0,1
