start_time,end_time,room_set
1392107035.0,1392107035.0,"5,3"
1392107035.0,1392107035.0,5
1392107035.0,1392107035.0,"4,3"
1392107035.0,1392107035.0,4
1392107035.0,1392107035.0,3
1392107036.0,1392107036.0,"5,4,3"
1392107036.0,1392107036.0,"5,4"
1392107036.0,1392107036.0,"5,3"
1392107036.0,1392107036.0,5
1392107036.0,1392107036.0,"4,3"
1392107036.0,1392107036.0,4
1392107036.0,1392107036.0,3
1392107037.0,1392107037.0,"5,4,3"
1392107037.0,1392107037.0,"5,4"
1392107037.0,1392107037.0,"5,3"
1392107037.0,1392107037.0,5
1392107037.0,1392107037.0,"4,3"
1392107037.0,1392107037.0,4
1392107037.0,1392107037.0,3
1392107038.0,1392107038.0,"5,4,3"
1392107038.0,1392107038.0,"5,4"
1392107038.0,1392107038.0,"5,3"
1392107038.0,1392107038.0,5
1392107038.0,1392107038.0,"4,3"
1392107038.0,1392107038.0,4
1392107038.0,1392107038.0,3
1392107039.0,1392107039.0,"5,4,3"
1392107039.0,1392107039.0,"5,4"
1392107039.0,1392107039.0,"5,3"
1392107039.0,1392107039.0,5
1392107039.0,1392107039.0,"4,3"
1392107039.0,1392107039.0,4
1392107039.0,1392107039.0,3
1392107040.0,1392107040.0,"5,4,3"
1392107040.0,1392107040.0,"5,4"
1392107040.0,1392107040.0,"5,3"
1392107040.0,1392107040.0,5
1392107040.0,1392107040.0,"4,3"
1392107040.0,1392107040.0,4
1392107040.0,1392107040.0,3
1392107041.0,1392107041.0,"5,4,3"
1392107041.0,1392107041.0,"5,4"
1392107041.0,1392107041.0,"5,3"
1392107041.0,1392107041.0,5
1392107041.0,1392107041.0,"4,3"
1392107041.0,1392107041.0,4
1392107041.0,1392107041.0,3
1392107042.0,1392107042.0,"5,4,3"
1392107042.0,1392107042.0,"5,4"
1392107042.0,1392107042.0,"5,3"
1392107042.0,1392107042.0,5
1392107042.0,1392107042.0,"4,3"
1392107042.0,1392107042.0,4
1392107042.0,1392107042.0,3
1392107043.0,1392107043.0,"5,4,3"
1392107043.0,1392107043.0,"5,4"
1392107043.0,1392107043.0,"5,3"
1392107043.0,1392107043.0,5
1392107043.0,1392107043.0,"4,3"
1392107043.0,1392107043.0,4
1392107043.0,1392107043.0,3
1392107044.0,1392107044.0,"5,4,3"
1392107044.0,1392107044.0,"5,4"
1392107044.0,1392107044.0,"5,3"
1392107044.0,1392107044.0,5
1392107044.0,1392107044.0,"4,3"
1392107044.0,1392107044.0,4
1392107044.0,1392107044.0,3
1392107045.0,1392107045.0,"5,4,3"
1392107045.0,1392107045.0,"5,4"
1392107045.0,1392107045.0,"5,3"
1392107045.0,1392107045.0,5
1392107045.0,1392107045.0,"4,3"
1392107045.0,1392107045.0,4
1392107045.0,1392107045.0,3
1392107046.0,1392107046.0,"5,4,3"
1392107046.0,1392107046.0,"5,4"
1392107046.0,1392107046.0,"5,3"
1392107046.0,1392107046.0,5
1392107046.0,1392107046.0,"4,3"
1392107046.0,1392107046.0,4
1392107046.0,1392107046.0,3
1392107047.0,1392107047.0,"5,4,3"
1392107047.0,1392107047.0,"5,4"
1392107047.0,1392107047.0,"5,3"
1392107047.0,1392107047.0,5
1392107047.0,1392107047.0,"4,3"
1392107047.0,1392107047.0,4
1392107047.0,1392107047.0,3
1392107048.0,1392107048.0,"5,4,3"
1392107048.0,1392107048.0,"5,4"
1392107048.0,1392107048.0,"5,3"
1392107048.0,1392107048.0,5
1392107048.0,1392107048.0,"4,3"
1392107048.0,1392107048.0,4
1392107048.0,1392107048.0,3
1392107049.0,1392107049.0,"5,4,3"
1392107049.0,1392107049.0,"5,4"
1392107049.0,1392107049.0,"5,3"
1392107049.0,1392107049.0,5
1392107049.0,1392107049.0,"4,3"
1392107049.0,1392107049.0,4
1392107049.0,1392107049.0,3
1392107050.0,1392107050.0,"5,4,3"
1392107050.0,1392107050.0,"5,4"
1392107050.0,1392107050.0,"5,3"
1392107050.0,1392107050.0,5
1392107050.0,1392107050.0,"4,3"
1392107050.0,1392107050.0,4
1392107050.0,1392107050.0,3
1392107051.0,1392107051.0,"5,4,3"
1392107051.0,1392107051.0,"5,4"
1392107051.0,1392107051.0,"5,3"
1392107051.0,1392107051.0,5
1392107051.0,1392107051.0,"4,3"
1392107051.0,1392107051.0,4
1392107051.0,1392107051.0,3
1392107052.0,1392107052.0,"5,4,3"
1392107052.0,1392107052.0,"5,4"
1392107052.0,1392107052.0,"5,3"
1392107052.0,1392107052.0,5
1392107052.0,1392107052.0,"4,3"
1392107052.0,1392107052.0,4
1392107052.0,1392107052.0,3
1392107053.0,1392107053.0,"5,4,3"
1392107053.0,1392107053.0,"5,4"
1392107053.0,1392107053.0,"5,3"
1392107053.0,1392107053.0,5
1392107053.0,1392107053.0,"4,3"
1392107053.0,1392107053.0,4
1392107053.0,1392107053.0,3
1392107054.0,1392107054.0,"5,4,3"
1392107054.0,1392107054.0,"5,4"
1392107054.0,1392107054.0,"5,3"
1392107054.0,1392107054.0,5
1392107054.0,1392107054.0,"4,3"
1392107054.0,1392107054.0,4
1392107054.0,1392107054.0,3
1392107055.0,1392107055.0,"5,4,3"
1392107055.0,1392107055.0,"5,4"
1392107055.0,1392107055.0,"5,3"
1392107055.0,1392107055.0,5
1392107055.0,1392107055.0,"4,3"
1392107055.0,1392107055.0,4
1392107055.0,1392107055.0,3
1392107056.0,1392107056.0,"5,4,3"
1392107056.0,1392107056.0,"5,4"
1392107056.0,1392107056.0,"5,3"
1392107056.0,1392107056.0,5
1392107056.0,1392107056.0,"4,3"
1392107056.0,1392107056.0,4
1392107056.0,1392107056.0,3
1392107057.0,1392107057.0,"5,4,3"
1392107057.0,1392107057.0,"5,4"
1392107057.0,1392107057.0,"5,3"
1392107057.0,1392107057.0,5
1392107057.0,1392107057.0,"4,3"
1392107057.0,1392107057.0,4
1392107057.0,1392107057.0,3
1392107058.0,1392107058.0,"5,4,3"
1392107058.0,1392107058.0,"5,4"
1392107058.0,1392107058.0,"5,3"
1392107058.0,1392107058.0,5
1392107058.0,1392107058.0,"4,3"
1392107058.0,1392107058.0,4
1392107058.0,1392107058.0,3
1392107059.0,1392107059.0,"5,4,3"
1392107059.0,1392107059.0,"5,4"
1392107059.0,1392107059.0,"5,3"
1392107059.0,1392107059.0,5
1392107059.0,1392107059.0,"4,3"
1392107059.0,1392107059.0,4
1392107059.0,1392107059.0,3
1392107060.0,1392107060.0,"5,4,3"
1392107060.0,1392107060.0,"5,4"
1392107060.0,1392107060.0,"5,3"
1392107060.0,1392107060.0,5
1392107060.0,1392107060.0,"4,3"
1392107060.0,1392107060.0,4
1392107060.0,1392107060.0,3
1392107061.0,1392107061.0,"5,4,3"
1392107061.0,1392107061.0,"5,4"
1392107061.0,1392107061.0,"5,3"
1392107061.0,1392107061.0,5
1392107061.0,1392107061.0,"4,3"
1392107061.0,1392107061.0,4
1392107061.0,1392107061.0,3
1392107062.0,1392107062.0,"5,4,3"
1392107062.0,1392107062.0,"5,4"
1392107062.0,1392107062.0,"5,3"
1392107062.0,1392107062.0,5
1392107062.0,1392107062.0,"4,3"
1392107062.0,1392107062.0,4
1392107062.0,1392107062.0,3
1392107063.0,1392107063.0,"5,4,3"
1392107063.0,1392107063.0,"5,4"
1392107063.0,1392107063.0,"5,3"
1392107063.0,1392107063.0,5
1392107063.0,1392107063.0,"4,3"
1392107063.0,1392107063.0,4
1392107063.0,1392107063.0,3
1392107064.0,1392107064.0,"5,4,3"
1392107064.0,1392107064.0,"5,4"
1392107064.0,1392107064.0,"5,3"
1392107064.0,1392107064.0,5
1392107064.0,1392107064.0,"4,3"
1392107064.0,1392107064.0,4
1392107064.0,1392107064.0,3
1392107065.0,1392107065.0,"5,4,3"
1392107065.0,1392107065.0,"5,4"
1392107065.0,1392107065.0,"5,3"
1392107065.0,1392107065.0,5
1392107065.0,1392107065.0,"4,3"
1392107065.0,1392107065.0,4
1392107065.0,1392107065.0,3
1392107066.0,1392107066.0,"5,4,3"
1392107066.0,1392107066.0,"5,4"
1392107066.0,1392107066.0,"5,3"
1392107066.0,1392107066.0,5
1392107066.0,1392107066.0,"4,3"
1392107066.0,1392107066.0,4
1392107066.0,1392107066.0,3
1392107067.0,1392107067.0,"5,4,3"
1392107067.0,1392107067.0,"5,4"
1392107067.0,1392107067.0,"5,3"
1392107067.0,1392107067.0,5
1392107067.0,1392107067.0,"4,3"
1392107067.0,1392107067.0,4
1392107067.0,1392107067.0,3
1392107068.0,1392107068.0,"5,4,3"
1392107068.0,1392107068.0,"5,4"
1392107068.0,1392107068.0,"5,3"
1392107068.0,1392107068.0,5
1392107068.0,1392107068.0,"4,3"
1392107068.0,1392107068.0,4
1392107068.0,1392107068.0,3
1392107069.0,1392107069.0,"5,4,3"
1392107069.0,1392107069.0,"5,4"
1392107069.0,1392107069.0,"5,3"
1392107069.0,1392107069.0,5
1392107069.0,1392107069.0,"4,3"
1392107069.0,1392107069.0,4
1392107069.0,1392107069.0,3
1392107070.0,1392107070.0,"5,4,3"
1392107070.0,1392107070.0,"5,4"
1392107070.0,1392107070.0,"5,3"
1392107070.0,1392107070.0,5
1392107070.0,1392107070.0,"4,3"
1392107070.0,1392107070.0,4
1392107070.0,1392107070.0,3
1392107071.0,1392107071.0,"5,4,3"
1392107071.0,1392107071.0,"5,4"
1392107071.0,1392107071.0,"5,3"
1392107071.0,1392107071.0,5
1392107071.0,1392107071.0,"4,3"
1392107071.0,1392107071.0,4
1392107071.0,1392107071.0,3
1392107072.0,1392107072.0,"5,4,3"
1392107072.0,1392107072.0,"5,4"
1392107072.0,1392107072.0,"5,3"
1392107072.0,1392107072.0,5
1392107072.0,1392107072.0,"4,3"
1392107072.0,1392107072.0,4
1392107072.0,1392107072.0,3
